Shape_circ, Shape_eccent, Shape_e1, Shape_e2, Shape_corn, White_box, Black_box, Hu1, Hu2, Hu3, Hu4, Hu5, Hu6, Hu7
3.909507693956667751e+00,1.960066366064824095e+00,3.041401832979005121e+03,1.551683088713547477e+03,5.800000000000000000e+01,2.422800000000000000e+04,1.365300000000000000e+04,1.910044901875300738e-01,3.957549898903962859e-03,4.300791505020100380e-04,3.369612826646835313e-04,1.269075888743617257e-07,2.118492037623793625e-05,-1.868433425366364109e-08
9.246368906434698332e+00,1.138485186448389364e+00,3.192534968464476606e+03,3.634653768815282547e+03,1.270000000000000000e+02,3.408200000000000000e+04,1.880200000000000000e+04,2.004890381469026650e-01,1.718920619703117898e-04,5.162982946173630535e-05,9.445887546894904694e-06,1.588760117678210746e-10,1.235199200970663870e-07,-1.351754877860797959e-10
1.027007106752587440e+01,1.442697062328619939e+00,2.676947666111880153e+03,3.862024533907064779e+03,1.210000000000000000e+02,3.256300000000000000e+04,2.068700000000000000e+04,2.011845420153329234e-01,1.320646913622706324e-03,1.351427222091001286e-04,1.809667007612778103e-05,6.051458756196468411e-10,-5.791261112268867212e-07,6.593311786197905430e-10
2.475216897034694608e+00,1.604432142753671409e+00,2.514615666720143963e+03,4.034530202357752387e+03,4.800000000000000000e+01,3.812700000000000000e+04,1.590000000000000000e+04,1.722311810437897328e-01,1.614989316271325586e-03,9.154881066961157018e-05,9.294269098507882592e-05,8.558553007761598339e-09,2.912411006285572249e-06,5.030389455120625462e-10
5.006218181214048712e+00,2.074816281511835836e+00,2.110422856736038739e+03,4.378739704030654138e+03,7.100000000000000000e+01,3.305300000000000000e+04,2.147800000000000000e+04,1.963522017749394499e-01,4.713640069487560515e-03,3.464985443258134152e-04,4.311486051041771051e-06,1.660836764377100002e-10,2.906393199602301443e-07,-1.366116623272594273e-11
1.295083425259276222e+00,3.315096890361756365e+00,1.155589448196175454e+03,3.830890986249999514e+03,1.600000000000000000e+01,2.556300000000000000e+04,1.595100000000000000e+04,1.951607076521233441e-01,1.097231583504116106e-02,4.171248251593137070e-04,1.303652297746311147e-04,3.034593284843381804e-08,1.284482608812913357e-05,1.814740669255348198e-09
9.264783041217886650e-01,1.349584091473033931e+00,1.585292216312022902e+03,2.139485155470733844e+03,4.000000000000000000e+00,2.304700000000000000e+04,7.923000000000000000e+03,1.625313770802531421e-01,5.518032553663452730e-04,5.765932036745496789e-05,9.740087934298472167e-05,-2.603912381277645194e-09,-1.098525665975550691e-06,-6.819009927117883447e-09
2.308432150311735320e+00,1.638755859109102042e+00,1.791444041914692207e+03,2.935739419953793913e+03,4.300000000000000000e+01,2.681700000000000000e+04,1.345800000000000000e+04,1.763235363931085486e-01,1.820874581817058828e-03,3.254367850187179644e-04,8.280631552128624566e-06,-2.504259987352512343e-10,6.274396646722003021e-08,3.493818773225326140e-10
1.620127781151025070e+00,1.070345095038440553e+00,2.576144507199821874e+03,2.406835439468522054e+03,2.500000000000000000e+01,3.057700000000000000e+04,9.995000000000000000e+03,1.648465257095499126e-01,5.269985878116315074e-05,2.045186769200038786e-05,2.199848017178357819e-04,-1.313650653083244294e-08,1.495058227415199956e-06,6.720011419551694534e-09
1.782610260908777944e+00,1.253001302733329991e+00,3.776473588068834033e+03,3.013942267921617713e+03,3.200000000000000000e+01,4.079900000000000000e+04,1.728200000000000000e+04,1.667579490003913423e-01,3.372205567365816410e-04,1.282112224476158384e-04,3.295996851428185644e-05,1.873238550007076519e-09,-5.692565315613352649e-07,1.040075255659905717e-09
